Index    Filename             Shape        X (px)     Y (px)
2294     img_02294.jpg        cone         599.3      238.3
2295     img_02295.jpg        sphere       348.7      262.5
2296     img_02296.jpg        cube         288.0      232.1
2297     img_02297.jpg        cone         424.0      230.0
2298     img_02298.jpg        cube         164.2      113.2
2299     img_02299.jpg        cone         403.2      196.6
2300     img_02300.jpg        cube         414.3      242.6
2301     img_02301.jpg        cube         496.0      152.6
2302     img_02302.jpg        cone         414.0      116.1
2303     img_02303.jpg        cone         213.0      212.6
2304     img_02304.jpg        cylinder     174.8      286.0
2305     img_02305.jpg        cube         391.1      285.8
2306     img_02306.jpg        sphere       457.6      264.4
2307     img_02307.jpg        cube         74.5       237.4
2308     img_02308.jpg        cube         562.1      252.2
2309     img_02309.jpg        cube         378.5      215.3
2310     img_02310.jpg        cone         539.2      118.3
2311     img_02311.jpg        sphere       561.7      197.5
2312     img_02312.jpg        cone         476.8      251.6
2313     img_02313.jpg        cone         224.2      146.4
2314     img_02314.jpg        cone         160.2      96.0
2315     img_02315.jpg        cone         299.3      186.4
2316     img_02316.jpg        cone         184.2      202.8
2317     img_02317.jpg        cube         327.0      150.8
2318     img_02318.jpg        cube         421.7      242.7
2319     img_02319.jpg        cone         221.4      213.9
2320     img_02320.jpg        sphere       442.3      178.9
2321     img_02321.jpg        sphere       180.5      78.9
2322     img_02322.jpg        cube         356.9      71.2
2323     img_02323.jpg        cube         245.6      267.9
2324     img_02324.jpg        cylinder     128.1      257.0
2325     img_02325.jpg        cube         510.1      122.1
2326     img_02326.jpg        cube         285.0      89.2
2327     img_02327.jpg        cylinder     385.1      94.2
2328     img_02328.jpg        cylinder     97.7       140.8
2329     img_02329.jpg        sphere       574.1      95.1
2330     img_02330.jpg        cone         270.4      164.9
2331     img_02331.jpg        sphere       213.9      141.1
2332     img_02332.jpg        cube         524.9      93.0
2333     img_02333.jpg        cube         114.6      122.4
2334     img_02334.jpg        cylinder     507.4      272.7
2335     img_02335.jpg        sphere       385.3      138.8
2336     img_02336.jpg        cylinder     90.5       126.0
2337     img_02337.jpg        cylinder     536.0      124.4
2338     img_02338.jpg        cone         348.2      81.6
2339     img_02339.jpg        cylinder     351.1      72.4
2340     img_02340.jpg        cone         546.5      230.0
2341     img_02341.jpg        cylinder     118.0      223.6
2342     img_02342.jpg        sphere       237.6      208.0
2343     img_02343.jpg        cylinder     144.2      273.3
2344     img_02344.jpg        cube         97.0       164.2
2345     img_02345.jpg        sphere       580.3      216.9
2346     img_02346.jpg        cone         97.6       134.3
2347     img_02347.jpg        sphere       198.0      230.7
2348     img_02348.jpg        cylinder     276.2      79.9
2349     img_02349.jpg        sphere       361.7      78.6
2350     img_02350.jpg        cube         135.6      85.8
2351     img_02351.jpg        cube         329.2      244.1
2352     img_02352.jpg        cube         98.3       116.3
2353     img_02353.jpg        cylinder     313.6      241.4
2354     img_02354.jpg        cylinder     331.9      106.8
2355     img_02355.jpg        cone         429.9      65.1
2356     img_02356.jpg        cone         203.1      76.4
2357     img_02357.jpg        cylinder     64.7       121.5
2358     img_02358.jpg        cone         256.4      128.2
2359     img_02359.jpg        sphere       217.3      283.7
2360     img_02360.jpg        cylinder     89.4       285.9
2361     img_02361.jpg        sphere       312.2      92.4
2362     img_02362.jpg        cone         264.7      104.6
2363     img_02363.jpg        sphere       129.2      190.8
2364     img_02364.jpg        sphere       492.1      148.6
2365     img_02365.jpg        cone         268.2      90.8
2366     img_02366.jpg        cone         158.8      286.4
2367     img_02367.jpg        cube         205.2      84.1
2368     img_02368.jpg        cube         57.7       125.9
2369     img_02369.jpg        cylinder     125.5      95.1
2370     img_02370.jpg        cube         579.3      214.1
2371     img_02371.jpg        cube         239.9      73.7
2372     img_02372.jpg        cylinder     41.9       240.8
2373     img_02373.jpg        cylinder     593.3      186.8
2374     img_02374.jpg        sphere       93.6       115.7
2375     img_02375.jpg        cube         375.9      86.9
2376     img_02376.jpg        cylinder     220.2      213.5
2377     img_02377.jpg        sphere       533.6      149.3
2378     img_02378.jpg        cube         272.3      84.0
2379     img_02379.jpg        sphere       92.6       200.6
2380     img_02380.jpg        cube         198.4      228.0
2381     img_02381.jpg        sphere       320.9      82.8
2382     img_02382.jpg        cone         106.3      182.9
2383     img_02383.jpg        sphere       164.5      73.2
2384     img_02384.jpg        cone         160.7      169.4
2385     img_02385.jpg        sphere       311.1      182.0
2386     img_02386.jpg        cylinder     50.3       213.5
2387     img_02387.jpg        cube         113.7      259.4
2388     img_02388.jpg        cylinder     132.4      64.5
2389     img_02389.jpg        cylinder     343.0      144.2
2390     img_02390.jpg        cylinder     170.6      218.4
2391     img_02391.jpg        cylinder     263.7      246.6
2392     img_02392.jpg        cube         342.1      175.8
2393     img_02393.jpg        cube         490.0      240.8
2394     img_02394.jpg        cylinder     156.5      279.2
2395     img_02395.jpg        cube         346.7      266.9
2396     img_02396.jpg        cylinder     63.1       240.2
2397     img_02397.jpg        sphere       474.7      239.4
2398     img_02398.jpg        sphere       281.0      257.2
2399     img_02399.jpg        sphere       271.1      151.1
2400     img_02400.jpg        cone         112.8      190.0
2401     img_02401.jpg        cone         384.9      77.4
2402     img_02402.jpg        cube         417.1      204.9
2403     img_02403.jpg        cylinder     265.2      96.7
2404     img_02404.jpg        cylinder     301.1      249.3
2405     img_02405.jpg        cylinder     342.4      114.9
2406     img_02406.jpg        sphere       108.8      80.5
2407     img_02407.jpg        cone         352.2      243.2
2408     img_02408.jpg        cone         381.7      288.4
2409     img_02409.jpg        cone         210.5      224.9
2410     img_02410.jpg        cylinder     492.7      150.2
2411     img_02411.jpg        cylinder     380.8      90.4
2412     img_02412.jpg        cube         128.1      181.9
2413     img_02413.jpg        sphere       470.9      238.3
2414     img_02414.jpg        cube         220.1      127.5
2415     img_02415.jpg        cylinder     259.8      161.9
2416     img_02416.jpg        cone         99.2       260.6
2417     img_02417.jpg        cylinder     146.3      265.7
2418     img_02418.jpg        cylinder     474.6      270.8
2419     img_02419.jpg        cube         414.3      237.8
2420     img_02420.jpg        cylinder     125.0      147.8
2421     img_02421.jpg        cube         328.9      188.7
2422     img_02422.jpg        sphere       212.4      219.8
2423     img_02423.jpg        sphere       144.3      270.8
2424     img_02424.jpg        cylinder     174.9      259.8
2425     img_02425.jpg        cube         124.5      133.7
2426     img_02426.jpg        cylinder     567.8      278.8
2427     img_02427.jpg        cylinder     378.7      93.0
2428     img_02428.jpg        cylinder     43.2       170.7
2429     img_02429.jpg        cone         121.4      108.7
2430     img_02430.jpg        sphere       378.2      64.8
2431     img_02431.jpg        cube         269.9      195.1
2432     img_02432.jpg        cone         399.7      254.9
2433     img_02433.jpg        sphere       411.4      211.9
2434     img_02434.jpg        cone         419.6      177.7
2435     img_02435.jpg        cube         535.0      119.4
2436     img_02436.jpg        cube         139.3      99.9
2437     img_02437.jpg        cone         350.6      184.4
2438     img_02438.jpg        cube         383.3      283.9
2439     img_02439.jpg        cone         226.7      186.4
2440     img_02440.jpg        cone         398.0      143.4
2441     img_02441.jpg        cube         400.0      89.7
2442     img_02442.jpg        cone         147.2      174.4
2443     img_02443.jpg        cone         286.1      145.3
2444     img_02444.jpg        cone         426.1      225.8
2445     img_02445.jpg        cube         372.5      113.9
2446     img_02446.jpg        cone         547.6      234.2
2447     img_02447.jpg        sphere       223.6      258.6
2448     img_02448.jpg        cube         385.7      272.3
2449     img_02449.jpg        sphere       502.2      76.7
2450     img_02450.jpg        cylinder     330.6      71.6
2451     img_02451.jpg        cylinder     598.1      164.2
2452     img_02452.jpg        cube         315.3      248.4
2453     img_02453.jpg        cube         322.5      240.5
2454     img_02454.jpg        cone         209.8      276.8
2455     img_02455.jpg        cylinder     104.7      139.2
2456     img_02456.jpg        cube         495.8      94.0
2457     img_02457.jpg        cone         479.4      262.1
2458     img_02458.jpg        sphere       152.7      183.2
2459     img_02459.jpg        cone         190.2      254.4
2460     img_02460.jpg        sphere       212.0      103.9
2461     img_02461.jpg        sphere       399.4      97.4
2462     img_02462.jpg        cone         275.0      101.9
2463     img_02463.jpg        cone         539.6      120.2
2464     img_02464.jpg        cylinder     524.3      238.3
2465     img_02465.jpg        cylinder     409.3      138.1
2466     img_02466.jpg        sphere       569.0      285.2
2467     img_02467.jpg        cone         120.3      148.5
2468     img_02468.jpg        sphere       323.0      143.3
2469     img_02469.jpg        cone         232.4      245.2
2470     img_02470.jpg        sphere       276.8      104.6
2471     img_02471.jpg        cone         515.8      206.3
2472     img_02472.jpg        cone         493.4      279.9
2473     img_02473.jpg        cube         488.8      91.8
2474     img_02474.jpg        sphere       335.1      277.0
2475     img_02475.jpg        cone         66.4       134.7
2476     img_02476.jpg        cube         409.7      258.7
2477     img_02477.jpg        cone         232.7      80.5
2478     img_02478.jpg        cylinder     107.9      273.8
2479     img_02479.jpg        cylinder     581.3      122.9
2480     img_02480.jpg        cylinder     591.9      97.9
2481     img_02481.jpg        cube         210.5      118.8
2482     img_02482.jpg        cone         100.7      104.7
2483     img_02483.jpg        cube         93.4       82.2
2484     img_02484.jpg        sphere       297.9      232.0
2485     img_02485.jpg        sphere       449.6      280.8
2486     img_02486.jpg        cube         553.3      68.7
2487     img_02487.jpg        cylinder     429.5      237.3
2488     img_02488.jpg        cube         233.2      74.5
2489     img_02489.jpg        sphere       397.3      264.6
2490     img_02490.jpg        cylinder     233.7      166.7
2491     img_02491.jpg        cone         351.5      137.9
2492     img_02492.jpg        cylinder     607.2      281.2
2493     img_02493.jpg        cylinder     175.1      136.7
2494     img_02494.jpg        cylinder     310.6      77.0
2495     img_02495.jpg        sphere       484.1      141.9
2496     img_02496.jpg        cube         433.3      178.5
2497     img_02497.jpg        cube         186.4      115.0
2498     img_02498.jpg        cylinder     369.3      213.8
2499     img_02499.jpg        cylinder     479.6      103.0
2500     img_02500.jpg        cone         424.1      214.2
2501     img_02501.jpg        sphere       559.7      194.5
2502     img_02502.jpg        cone         327.3      79.2
2503     img_02503.jpg        cube         165.5      64.8
2504     img_02504.jpg        cone         568.8      146.7
2505     img_02505.jpg        cube         174.3      233.2
2506     img_02506.jpg        cylinder     440.4      223.4
2507     img_02507.jpg        cylinder     93.0       100.6
2508     img_02508.jpg        cone         555.2      237.6
2509     img_02509.jpg        cone         145.9      152.1
2510     img_02510.jpg        cube         453.5      225.7
2511     img_02511.jpg        cylinder     100.0      197.0
2512     img_02512.jpg        cylinder     592.9      117.6
2513     img_02513.jpg        cube         180.0      183.4
2514     img_02514.jpg        cube         296.7      84.2
2515     img_02515.jpg        sphere       160.8      217.7
2516     img_02516.jpg        cone         303.0      147.1
2517     img_02517.jpg        sphere       243.0      250.4
2518     img_02518.jpg        cube         218.0      187.8
2519     img_02519.jpg        sphere       145.8      116.2
2520     img_02520.jpg        cone         388.5      129.2
2521     img_02521.jpg        cylinder     562.0      93.8
2522     img_02522.jpg        cone         216.4      100.2
2523     img_02523.jpg        cube         426.1      174.5
2524     img_02524.jpg        cylinder     472.2      269.2
2525     img_02525.jpg        cube         137.6      172.1
2526     img_02526.jpg        cylinder     452.2      261.7
2527     img_02527.jpg        sphere       477.9      87.5
2528     img_02528.jpg        cube         449.3      68.0
2529     img_02529.jpg        cone         423.1      289.3
2530     img_02530.jpg        cylinder     182.2      288.6
2531     img_02531.jpg        cone         560.4      139.0
2532     img_02532.jpg        sphere       419.1      195.0
2533     img_02533.jpg        cone         339.2      209.2
2534     img_02534.jpg        cylinder     483.6      134.9
2535     img_02535.jpg        cube         234.5      208.1
2536     img_02536.jpg        cylinder     146.1      271.2
2537     img_02537.jpg        cylinder     532.5      234.6
2538     img_02538.jpg        cone         99.4       114.0
2539     img_02539.jpg        cube         125.9      116.4
2540     img_02540.jpg        cylinder     575.6      268.4
2541     img_02541.jpg        cone         137.9      197.3
2542     img_02542.jpg        cone         447.0      91.7
2543     img_02543.jpg        sphere       544.1      127.4
2544     img_02544.jpg        cylinder     447.3      180.9
2545     img_02545.jpg        cube         37.4       156.4
2546     img_02546.jpg        sphere       181.6      174.7
2547     img_02547.jpg        sphere       437.2      71.5
2548     img_02548.jpg        cylinder     72.2       221.2
2549     img_02549.jpg        cylinder     440.1      288.2
2550     img_02550.jpg        cone         45.4       206.7
2551     img_02551.jpg        sphere       281.5      244.5
2552     img_02552.jpg        sphere       265.9      73.6
2553     img_02553.jpg        cylinder     528.5      61.9
2554     img_02554.jpg        cube         205.5      73.5
2555     img_02555.jpg        sphere       591.6      214.7
2556     img_02556.jpg        cylinder     224.0      197.0
2557     img_02557.jpg        cylinder     378.8      101.4
2558     img_02558.jpg        cube         138.9      270.2
2559     img_02559.jpg        cylinder     576.6      81.2
2560     img_02560.jpg        cube         153.4      195.0
2561     img_02561.jpg        cone         172.4      251.8
2562     img_02562.jpg        cylinder     145.6      88.4
2563     img_02563.jpg        cube         286.7      105.9
2564     img_02564.jpg        cube         153.1      275.2
2565     img_02565.jpg        cube         537.6      197.2
2566     img_02566.jpg        cone         205.3      185.6
2567     img_02567.jpg        cube         78.0       189.1
2568     img_02568.jpg        cylinder     591.4      136.8
2569     img_02569.jpg        cylinder     541.6      222.7
2570     img_02570.jpg        cone         375.2      218.0
2571     img_02571.jpg        cone         561.3      96.0
2572     img_02572.jpg        cone         414.3      195.1
2573     img_02573.jpg        cylinder     551.6      176.8
2574     img_02574.jpg        cylinder     187.4      261.5
2575     img_02575.jpg        sphere       590.3      172.9
2576     img_02576.jpg        sphere       36.1       239.2
2577     img_02577.jpg        cylinder     339.9      133.4
2578     img_02578.jpg        cube         267.1      164.8
2579     img_02579.jpg        cylinder     435.2      251.9
2580     img_02580.jpg        cone         583.3      134.2
2581     img_02581.jpg        cube         157.6      117.9
2582     img_02582.jpg        cone         450.4      191.8
2583     img_02583.jpg        cube         72.3       264.1
2584     img_02584.jpg        cone         120.5      182.7
2585     img_02585.jpg        cylinder     227.3      196.5
2586     img_02586.jpg        cylinder     332.6      216.8
2587     img_02587.jpg        cone         196.9      256.2
2588     img_02588.jpg        cone         529.1      72.1
2589     img_02589.jpg        cone         463.6      252.7
2590     img_02590.jpg        cylinder     492.6      123.9
2591     img_02591.jpg        cube         44.8       213.2
2592     img_02592.jpg        cylinder     398.4      284.3
2593     img_02593.jpg        cone         162.5      254.5
2594     img_02594.jpg        cylinder     66.8       264.4
2595     img_02595.jpg        cone         485.0      132.2
2596     img_02596.jpg        sphere       287.2      200.7
2597     img_02597.jpg        sphere       180.0      142.0
2598     img_02598.jpg        sphere       306.6      164.7
2599     img_02599.jpg        sphere       264.7      68.6
2600     img_02600.jpg        cube         164.7      269.9
2601     img_02601.jpg        cone         247.4      270.0
2602     img_02602.jpg        cube         59.4       114.1
2603     img_02603.jpg        cylinder     67.4       211.9
2604     img_02604.jpg        sphere       470.5      256.6
2605     img_02605.jpg        cylinder     383.1      214.5
2606     img_02606.jpg        sphere       402.4      207.7
2607     img_02607.jpg        cube         397.7      139.1
2608     img_02608.jpg        cube         69.0       253.8
2609     img_02609.jpg        cylinder     434.2      178.5
2610     img_02610.jpg        cone         540.0      273.1
2611     img_02611.jpg        cylinder     81.4       105.2
2612     img_02612.jpg        cube         252.3      133.9
2613     img_02613.jpg        cube         333.0      272.9
2614     img_02614.jpg        sphere       585.4      160.0
2615     img_02615.jpg        cube         370.3      232.3
2616     img_02616.jpg        cube         225.8      113.3
2617     img_02617.jpg        cylinder     176.9      160.2
2618     img_02618.jpg        cube         150.0      214.1
2619     img_02619.jpg        sphere       403.2      81.8
2620     img_02620.jpg        cube         520.5      109.8
2621     img_02621.jpg        cube         410.5      171.4
2622     img_02622.jpg        cone         368.3      286.0
2623     img_02623.jpg        cylinder     423.1      245.4
2624     img_02624.jpg        cube         220.2      194.6
2625     img_02625.jpg        cylinder     602.5      225.3
2626     img_02626.jpg        cube         435.6      116.4
2627     img_02627.jpg        cone         393.9      68.6
2628     img_02628.jpg        sphere       321.4      244.9
2629     img_02629.jpg        cone         569.3      227.7
2630     img_02630.jpg        sphere       434.4      221.5
2631     img_02631.jpg        cone         391.7      209.2
2632     img_02632.jpg        cone         534.8      197.7
2633     img_02633.jpg        cone         595.2      281.2
2634     img_02634.jpg        sphere       311.0      289.5
2635     img_02635.jpg        cone         182.2      277.2
2636     img_02636.jpg        sphere       366.6      270.5
2637     img_02637.jpg        cone         485.2      72.4
2638     img_02638.jpg        cylinder     420.3      142.5
2639     img_02639.jpg        cube         159.7      101.4
2640     img_02640.jpg        cube         365.7      285.5
2641     img_02641.jpg        cube         500.4      185.7
2642     img_02642.jpg        cylinder     142.9      225.6
2643     img_02643.jpg        sphere       198.2      270.5
2644     img_02644.jpg        cylinder     164.1      223.5
2645     img_02645.jpg        cube         245.1      191.8
2646     img_02646.jpg        cube         541.3      145.5
2647     img_02647.jpg        cone         154.1      236.6
2648     img_02648.jpg        cylinder     350.9      65.6
2649     img_02649.jpg        cylinder     154.0      240.2
2650     img_02650.jpg        sphere       270.6      141.3
2651     img_02651.jpg        cylinder     412.5      172.4
2652     img_02652.jpg        sphere       104.6      255.0
2653     img_02653.jpg        sphere       256.0      69.4
2654     img_02654.jpg        sphere       460.1      278.5
2655     img_02655.jpg        cylinder     51.9       74.3
2656     img_02656.jpg        cube         242.4      149.1
2657     img_02657.jpg        cylinder     156.2      237.9
2658     img_02658.jpg        cylinder     553.4      74.8
2659     img_02659.jpg        cylinder     282.5      156.9
2660     img_02660.jpg        cone         345.5      88.5
2661     img_02661.jpg        cube         218.4      164.2
2662     img_02662.jpg        cylinder     118.5      142.0
2663     img_02663.jpg        cone         311.0      190.3
2664     img_02664.jpg        cone         588.1      167.6
2665     img_02665.jpg        sphere       151.1      240.7
2666     img_02666.jpg        cone         469.2      67.7
2667     img_02667.jpg        cube         266.6      93.0
2668     img_02668.jpg        sphere       166.7      107.2
2669     img_02669.jpg        sphere       490.6      267.8
2670     img_02670.jpg        cone         274.2      182.9
2671     img_02671.jpg        cone         555.1      80.2
2672     img_02672.jpg        cone         54.2       203.2
2673     img_02673.jpg        cylinder     327.6      97.9
2674     img_02674.jpg        sphere       599.7      275.3
2675     img_02675.jpg        cylinder     262.6      83.3
2676     img_02676.jpg        cube         218.8      131.8
2677     img_02677.jpg        cylinder     384.6      127.2
2678     img_02678.jpg        cube         301.5      87.8
2679     img_02679.jpg        cylinder     315.2      174.7
2680     img_02680.jpg        cylinder     136.7      260.9
2681     img_02681.jpg        sphere       356.6      267.4
2682     img_02682.jpg        cone         77.5       164.5
2683     img_02683.jpg        sphere       402.9      178.7
2684     img_02684.jpg        cube         225.9      79.2
2685     img_02685.jpg        cube         182.7      89.9
2686     img_02686.jpg        cylinder     583.9      72.0
2687     img_02687.jpg        cube         288.6      202.2
2688     img_02688.jpg        cube         461.8      171.9
2689     img_02689.jpg        cylinder     279.4      118.5
2690     img_02690.jpg        cylinder     284.1      209.5
2691     img_02691.jpg        cube         345.4      220.5
2692     img_02692.jpg        cone         318.7      90.3
2693     img_02693.jpg        cube         436.7      211.3
2694     img_02694.jpg        cone         318.8      160.6
2695     img_02695.jpg        cone         475.9      123.5
2696     img_02696.jpg        sphere       519.1      271.2
2697     img_02697.jpg        cube         407.0      214.0
2698     img_02698.jpg        cone         297.1      183.4
2699     img_02699.jpg        sphere       461.6      162.7
2700     img_02700.jpg        cube         40.7       135.3
2701     img_02701.jpg        cube         535.4      90.6
2702     img_02702.jpg        cube         145.2      279.2
2703     img_02703.jpg        sphere       195.9      197.7
2704     img_02704.jpg        cube         512.6      109.5
2705     img_02705.jpg        cone         495.3      207.0
2706     img_02706.jpg        cylinder     454.0      263.9
2707     img_02707.jpg        sphere       485.7      276.6
2708     img_02708.jpg        cylinder     278.6      265.4
2709     img_02709.jpg        sphere       360.2      195.9
2710     img_02710.jpg        cone         210.5      86.4
2711     img_02711.jpg        cube         477.5      205.3
2712     img_02712.jpg        cone         490.4      250.3
2713     img_02713.jpg        sphere       126.3      63.9
2714     img_02714.jpg        sphere       416.3      160.1
2715     img_02715.jpg        cube         213.8      237.2
2716     img_02716.jpg        cone         252.1      230.0
2717     img_02717.jpg        cube         87.1       136.6
2718     img_02718.jpg        sphere       317.4      228.5
2719     img_02719.jpg        sphere       175.4      86.7
2720     img_02720.jpg        sphere       260.9      143.1
2721     img_02721.jpg        sphere       234.0      216.6
2722     img_02722.jpg        cone         203.1      107.9
2723     img_02723.jpg        cylinder     227.5      259.4
2724     img_02724.jpg        cube         338.8      221.9
2725     img_02725.jpg        cylinder     285.6      176.0
2726     img_02726.jpg        sphere       402.9      94.7
2727     img_02727.jpg        cylinder     370.6      139.6
2728     img_02728.jpg        sphere       44.4       271.6
2729     img_02729.jpg        cube         410.5      248.2
2730     img_02730.jpg        cube         159.4      111.9
2731     img_02731.jpg        cone         272.3      258.8
2732     img_02732.jpg        cube         412.4      122.0
2733     img_02733.jpg        cone         416.5      183.8
2734     img_02734.jpg        cone         363.4      213.3
2735     img_02735.jpg        cone         456.1      159.3
2736     img_02736.jpg        cylinder     271.3      240.0
2737     img_02737.jpg        cylinder     518.1      221.4
2738     img_02738.jpg        cylinder     552.6      152.5
2739     img_02739.jpg        cone         233.7      283.0
2740     img_02740.jpg        cone         315.4      71.6
2741     img_02741.jpg        cylinder     391.3      163.8
2742     img_02742.jpg        cube         117.6      141.4
2743     img_02743.jpg        cone         81.4       220.7
2744     img_02744.jpg        cube         336.6      97.4
2745     img_02745.jpg        sphere       51.1       139.7
2746     img_02746.jpg        cube         38.3       272.0
2747     img_02747.jpg        sphere       246.6      242.9
2748     img_02748.jpg        sphere       430.7      130.8
2749     img_02749.jpg        sphere       272.8      178.7
2750     img_02750.jpg        cube         398.4      165.2
2751     img_02751.jpg        sphere       164.3      162.7
2752     img_02752.jpg        cylinder     380.6      283.6
2753     img_02753.jpg        cone         487.2      161.0
2754     img_02754.jpg        cylinder     587.5      188.7
2755     img_02755.jpg        cylinder     273.5      167.2
2756     img_02756.jpg        cone         274.1      226.8
2757     img_02757.jpg        cube         71.2       116.9
2758     img_02758.jpg        cone         137.9      222.9
2759     img_02759.jpg        cone         171.7      74.8
2760     img_02760.jpg        cylinder     424.9      261.9
2761     img_02761.jpg        cylinder     500.7      98.4
2762     img_02762.jpg        cone         287.0      120.0
2763     img_02763.jpg        cube         386.4      143.2
2764     img_02764.jpg        cube         262.0      119.0
2765     img_02765.jpg        sphere       281.3      168.1
2766     img_02766.jpg        cone         62.3       155.2
2767     img_02767.jpg        cone         467.3      238.5
2768     img_02768.jpg        sphere       306.9      264.3
2769     img_02769.jpg        cylinder     502.1      202.9
2770     img_02770.jpg        sphere       433.8      247.1
2771     img_02771.jpg        sphere       150.8      218.6
2772     img_02772.jpg        cylinder     232.5      183.9
2773     img_02773.jpg        cube         560.0      69.6
2774     img_02774.jpg        sphere       114.2      206.6
2775     img_02775.jpg        cube         404.9      200.4
2776     img_02776.jpg        cone         155.6      88.2
2777     img_02777.jpg        sphere       437.2      110.4
2778     img_02778.jpg        sphere       564.7      220.3
2779     img_02779.jpg        cube         499.6      259.6
2780     img_02780.jpg        cube         307.7      226.3
2781     img_02781.jpg        cube         599.3      198.4
2782     img_02782.jpg        cylinder     469.5      158.0
2783     img_02783.jpg        cone         288.1      278.6
2784     img_02784.jpg        cube         341.0      70.4
2785     img_02785.jpg        cone         353.1      187.9
2786     img_02786.jpg        cylinder     154.8      246.1
2787     img_02787.jpg        cube         576.6      179.8
2788     img_02788.jpg        cylinder     408.1      202.8
2789     img_02789.jpg        sphere       94.0       107.8
2790     img_02790.jpg        sphere       532.8      223.2
2791     img_02791.jpg        cylinder     271.1      156.3
2792     img_02792.jpg        cube         116.7      227.9
2793     img_02793.jpg        cylinder     124.9      175.3
2794     img_02794.jpg        cube         462.0      264.2
2795     img_02795.jpg        cube         540.9      87.1
2796     img_02796.jpg        cube         239.1      189.4
2797     img_02797.jpg        cone         211.9      246.2
2798     img_02798.jpg        cylinder     549.1      137.7
2799     img_02799.jpg        cylinder     477.4      114.6
2800     img_02800.jpg        cone         85.9       210.0
2801     img_02801.jpg        sphere       446.9      221.2
2802     img_02802.jpg        cylinder     144.8      204.8
2803     img_02803.jpg        cylinder     525.1      169.5
2804     img_02804.jpg        sphere       220.4      188.5
2805     img_02805.jpg        cylinder     381.8      94.5
2806     img_02806.jpg        cone         318.3      66.2
2807     img_02807.jpg        cube         380.2      70.5
2808     img_02808.jpg        cylinder     535.4      78.4
2809     img_02809.jpg        cylinder     382.4      121.4
2810     img_02810.jpg        sphere       56.9       285.1
2811     img_02811.jpg        cube         243.0      221.2
2812     img_02812.jpg        cube         482.7      183.2
2813     img_02813.jpg        cylinder     336.2      279.5
2814     img_02814.jpg        cylinder     166.6      78.0
2815     img_02815.jpg        cylinder     476.5      94.4
2816     img_02816.jpg        sphere       445.2      124.5
2817     img_02817.jpg        cone         464.2      76.4
2818     img_02818.jpg        cube         514.2      116.5
2819     img_02819.jpg        cube         547.2      65.5
2820     img_02820.jpg        cube         332.3      68.3
2821     img_02821.jpg        cone         441.5      87.1
2822     img_02822.jpg        cone         164.7      267.3
2823     img_02823.jpg        cone         387.1      110.2
2824     img_02824.jpg        cylinder     463.4      195.1
2825     img_02825.jpg        cylinder     48.8       218.5
2826     img_02826.jpg        sphere       236.3      90.0
2827     img_02827.jpg        cylinder     175.0      241.4
2828     img_02828.jpg        cube         236.8      138.5
2829     img_02829.jpg        cylinder     140.2      256.7
2830     img_02830.jpg        cone         448.1      69.8
2831     img_02831.jpg        cylinder     521.0      203.9
2832     img_02832.jpg        cone         494.1      210.3
2833     img_02833.jpg        cylinder     495.4      231.0
2834     img_02834.jpg        cone         252.9      123.9
2835     img_02835.jpg        sphere       172.0      154.3
2836     img_02836.jpg        cylinder     406.5      101.6
2837     img_02837.jpg        sphere       388.0      67.2
2838     img_02838.jpg        cylinder     209.1      216.7
2839     img_02839.jpg        cylinder     575.3      135.3
2840     img_02840.jpg        cylinder     190.4      211.4
2841     img_02841.jpg        cube         478.2      250.0
2842     img_02842.jpg        cone         86.3       132.4
2843     img_02843.jpg        sphere       606.3      208.7
2844     img_02844.jpg        cone         419.1      177.1
2845     img_02845.jpg        sphere       52.6       139.6
2846     img_02846.jpg        cube         144.8      274.9
2847     img_02847.jpg        sphere       126.8      214.5
2848     img_02848.jpg        cylinder     369.0      155.1
2849     img_02849.jpg        cylinder     585.4      135.9
2850     img_02850.jpg        cone         569.6      67.9
2851     img_02851.jpg        cube         363.5      160.1
2852     img_02852.jpg        cone         297.3      78.4
2853     img_02853.jpg        sphere       581.8      235.0
2854     img_02854.jpg        sphere       102.4      116.4
2855     img_02855.jpg        cube         596.9      215.6
2856     img_02856.jpg        cylinder     275.4      282.3
2857     img_02857.jpg        cone         317.2      203.6
2858     img_02858.jpg        cone         64.5       236.9
2859     img_02859.jpg        sphere       406.8      129.2
2860     img_02860.jpg        sphere       479.5      182.8
2861     img_02861.jpg        cube         364.6      266.7
2862     img_02862.jpg        cone         55.4       90.9
2863     img_02863.jpg        cylinder     273.8      198.1
2864     img_02864.jpg        cone         418.8      106.5
2865     img_02865.jpg        sphere       94.6       281.9
2866     img_02866.jpg        cylinder     207.7      198.8
2867     img_02867.jpg        cube         329.5      163.3
2868     img_02868.jpg        sphere       147.8      161.4
2869     img_02869.jpg        cylinder     500.6      194.5
2870     img_02870.jpg        cube         427.7      227.6
2871     img_02871.jpg        cone         468.3      280.3
2872     img_02872.jpg        cylinder     583.7      283.9
2873     img_02873.jpg        cylinder     388.8      211.8
2874     img_02874.jpg        sphere       156.7      86.1
2875     img_02875.jpg        cube         242.0      91.5
2876     img_02876.jpg        sphere       504.5      126.8
2877     img_02877.jpg        cone         124.2      183.3
2878     img_02878.jpg        cone         347.4      249.1
2879     img_02879.jpg        sphere       384.8      73.5
2880     img_02880.jpg        cube         450.3      137.1
2881     img_02881.jpg        cone         511.2      266.1
